label,message
0,i see. tues busy siaz u can try asking shaohao though.
0,serious? u not englek?
0,lols wads ur holiday plan? doing wad
0,then thursday we go out la
0,set! who else u wanna jio? i wan play paintball siaz
0,i tink at least 8 ppl den fun. u wan i jio sohjie shaohao yuanhan?
0,lols i v late den will home!
0,no la at my mum office later eat dinner. emo siaz
0,yea v near. lols wad doing u? later i try online
0,u need trial? not they invite u join ar? hahas kk goodluck pinky bro!
0,i dunno do wad. only yik choong
0,hey when u going ubin?
0,los my fren suddenly jio me go 2moro so i tot might see u lols
0,nooo guy la. lols den too bad can\
0,primary sch fren. 1 guy only. 2 ppl go own ubin le
0,ya too pangseh by rest. i bringing mosquito swatter to an insects le
0,hey choong and i going ubin le. u wan cone along?
0,eh can\
0,lols. dunno how! go where
0,go out wif chiobu bojio!
0,ya awesome rite! come changi village can take boat there. set?!
0,lols i take night la. mus share
0,ask her go train la. if not can\
0,coming not?!
0,lols monday!
0,bout <#> meet changi village
0,faggot siaz squeeze all into my wardrobe. u washed the clothes ar?
0,dirty! later the wardrobe smelly
0,how was ur game? why they scold?
0,dun care em la. jus continue playing ur way
0,okay bring ball
0,ya tio raped!
0,2 ppl. den rained dam sianz. got chased by dog someone. emo la
0,lols okay. plan wad
0,lols why need me plan? i cant smthing on 2moro
0,lols kk
0,no gals!!
0,ya! urs 2moro mass gay outing
0,what the?! who? erm i meeting fren
0,lols u 1 on 2? sec sch fren lols
0,okay
0,paiseh! i watching movie
0,i watching <#> h at home lols! erm bring mosquito swatter to own!and plaster and rem buy <decimal> l drink and rent $8 bike!
0,yes $ <decimal> each. u all so many ppl shld not go to the trailslike double black diamond
0,lols the trail is impossible to ride de. i keep spamming break or getoff to push. u see 2moro den understand le lols
0,changi village eat till dam full den go ubin
0,have mini hawker stalls. but can bring bread. eh i didn\
0,lols 1 small dog nia. but very scary siaz got take vid
0,what??? u got laid?
0,what the?! make me excited. u ask shannon out?
0,eh jus tell me!
0,yea say manz
0,?? elaborate
0,"wtf tts all u got to say?! pinky bro, i m disappoint man"
0,why? then 2moro how own ubin? i tink u train to strenuously le
0,lols pull ups effed u up? i tink i also too back and neckache denpull ups siaz
0,u so serious till hallucinate?! serious sia! u better stop training
0,ya play till our biceps same size as vj calves den train
0,kk bring her along 2moro!
0,waitng for bus le. ps
0,why u pulled it in the morning?!
0,y u no warm up?! then how? still going?
0,y u no warm up?! then how? still going?
0,ya need u buying? i wan <#> plus
0,reached where u
0,i with frens!
0,ps. den they all ownself go?
0,sup got wat hmwk
0,i wanna go for vertical marathon. but not sure bout legs and paddles.can i tell u soon? btw who r u
0,hahas okay thks
0,go say hi lols! u there for comp?
0,what u there for?
0,serious go say if i m not wrong u must be the daughter of my fren dad
0,u won! lols say mistaken
0,eh got wad hmwk?
0,oh okay thks
0,fwd: hi i\
0,treasure hunt? emo dos i hurt my back muscle. den wan put salonpasbut can\
0,frm yest bball. serious ar where? aft tt do wat
0,u went ubin! yea i also emo siaz lol paralysed whole day. lols 2moro go where?
0,wat the my hse borin sia i dun wan stay home
0,wts serious going police centre? i dam lazy on comp sia see how :/
0,okay set when u on msn tell me
0,k online
0,u online but no reply
0,den how? i nudge u
0,still can\
0,lols okay!
0,thks for the breakfast! very nice
0,hey i can\
0,waa u sick?
0,yea take care man. dun overtrain!
0,end of palawan beach
0,still on the way
0,where you?
0,eh we going tanjong beach instead
0,swimming frisbee. come fast
0,okay!
0,yea where u
0,kk
0,fwd: pass down msg. rmb to sign consent form. it is in your emails.
0,let\
0,..!..
0,3 why
0,lols pull eveything!
0,no lock
0,ya have le ... sianz
0,i not sure lols! wth my face keeps peeling forever
0,help me order same food as u
0,fwd: hi!pass down the msg!meet at <decimal> on friday!we r goingcycling!!!ppl who are interested to run randomly aft cycling can tellmoni!^^
0,lols?
0,<#> . u?
0,lols nice
0,mine too lols!
0,lols chilling
0,eh u make me emo. i have pe pants u want?
0,watched! sodoibring?
0,okay
0,thks big guys! will try g knock acs ppl :d
0,thks! it\
0,wat are words if u don\
0,"wat kind of fren would u be, if u were to leave when ur absence doesn\"
0,"our pinky will confirm be gone, even when we live on"
0,"every pinky we make, doesnt mean anything~"
0,never ever raising that pinky... touching rite
0,bye
0,i already biting my tongue
0,it\
0,lols going arp talk
0,u do hmwk also wasted
0,ps. i end at 3. want do wat
0,???
0,i noe. but u training? i jus trained lols
0,why so sad? chill
0,not today sia 2moro test
0,ps nxt time na. jus go train lo!
0,'signed up table tennis doubles :
0,wat the...
0,k ty
0,yea?
0,2. why?
0,lols i tink shld be free. call me at 2 2moro?
0,okay mr lee
0,hey my art changed frm 1 to 4 le. so only frm <#> to <#> free
0,why u wanna play so mch?
0,lols! nxt time then
0,someone stole our milo and my redendo?
0,ya...
0,eating at <decimal> ?
0,eating now?
0,staying tonight?
0,lols okay den yh won\
0,y so emo just now
0,waa emo la the team take best 4 readings mine 4th. gideon dam gay got <decimal> min wen sheng <#> s faster than me. gotta train for hotwheels!
0,lols out with my family. they eating. hahas the last few for a boysare frm our sch
0,yea going hm soon. u le?
0,are u and yh going chalet?
0,tot meifang say mayb having? if not u apply leave for??
0,won anything? 2moro wat time go there
0,in dad car. why le
0,lols my ticket no. won nth!
0,oh lame. dun emo over such things la
0,wah she become same agn?
0,lol! how jio? u won anything?
0,emo. if she too often u aggro her agn
0,i went back sch 1st lols. u won anything?!
0,lols i mayb doing arp with jens sia. u doing with who
0,oh wat topic u doing? i dun wanna do with jens siaz zzz
0,yes physics pls! i can\
0,'yea awesome :
0,oh ya. sry fuck u buddy
0,u did it 1st! ditch me at ecp
0,rly i nvr lie den u aggro me. i jus say the 1st thing in my mind! unvr trusted me
0,eh wad? u keep emoing
0,dun la jus promoted our friendship den u emo
0,come tell me wat happened
0,wth? 1st?
0,wow. not bad at all man
0,wat the. i will nort run for sports day lols
0,lols i will see bout it
0,'yea :
0,eh monday nite jus go le. i wanna watch movie le. reply
0,ask parent to send email lo. so u going?
0,hey u wan go watch midnight movie on monday? den write leave
0,say wan u go home for e learning la. tts all
0,i say go ur hse lmao
0,tues no sch! e learning. go watch le
0,we come back morning. den spend nite at west coast park
0,so i apply leave?!
0,yea! but is yh staying?
0,waa den joel how. yh going too?
0,eh i tink we all 3 going le u apply leave also
0,monday nite not staying. tues morning go back
0,??? how can
0,crazy. will expel de le
0,seriously v dangerous le. up to u la jus be careful
0,got red riding hood. thriller
0,soon
0,apply leave email who ar
0,serious?
0,yay k thks
0,bring show
0,<email> confirm my friend check le
0,lols ps i can\
0,ys
0,lols not yet why
0,sent say san child go back on e learning
0,lols sry manz bout 8 reach hostel :/ go train
0,hahas study for math honor test!
0,do math assignment!
0,erm nop i tink. but its okay de
0,bad boy! korean are badass too
0,i m watch king tut. lols tts wad mean by bass! btw berton ran <#> sfor his <#> relay
0,lols! i got my berton :d gonna run <#> s. jkjk
0,hahas is qx ur berton? btw bran semi final timing was <#> s too rite?
0,last year lols. now qx fastest guy eh
0,wts. sick. tis year trackers own
0,happy birthday doood
0,okay
0,happy birthday doood
0,real time full time cockster
0,okay
0,hey joel won\
0,yraaaaaaaaaa
0,lol wad
0,i where got?
0,idk! buy stuffs i guess
0,hey we buy wad for cca
0,den how? where got time buy? gg
0,lol i realised we diff grp. my grp buying drinks
0,eman izzit. i rem him throwing stuffs at me together izzit
0,oh buy green tea pepsi. u got time ar
0,eh those were fun stuffs!
0,waa lame. can\
0,..!..
0,wads tt?
0,waa mindblown
0,lmao u nvr stop him
0,bring natural stuffs u can find on the ground like leaves twigsbottles. will be used for printing
0,art room
0,yea wait
0,4. thks
0,intriguing method explored. bring our minds to explore other nonconventional materials
0,hahas k thks! i jus abit sianz at failing too mch tings
0,'lols i like got no goal siaz. everyday jus feel like playing. hahanvm bout me la i m fine. enjoy ur friday :
0,i don\
0,yea buddies do play a big part. hahas thks a lot pinky bro for urlife philosophy!
0,sunday u free? i jio u go jog at bedok reservoir
0,mr lee when is the open house agn?
0,okay thks
0,set! den aft tt go table tennis?
0,why boring? so long nvr play! or basketball. btw mon can fetch me? mywhole family going overseas without me
0,kk 5 mins
0,why boring? so long nvr play! or basketball. btw mon can fetch me? mywhole family going overseas without me
0,i nid! the new one not as good
0,kk
0,lols cook it. eh this sj no hmwk?
0,do early? bout <decimal> la. aft tt u go anything on?
0,bye have fun
0,i reaching later. just woke up
0,boarded the bus. get ready
0,i knew it!
0,yeas going up 1st
0,after running lo. where u wanna eat
0,lols! not eating seafood horfun?
0,oh okayy. reaching in <#> mins
0,yea vertical marathon
0,hey so wat time 2moro
0,yea printed le. u nid print le
0,kk
0,okayy
0,lols he won\
0,lols only milk? no korean strawberries?
0,waa sianz. i dam emo sia. i room alone staring hmwk. zzzzz
0,boring. whole hse so quiet. watchu doing
0,on bus. changi general hospital. reaching
0,wtf?
0,3. but got assembly
0,wan clap for sankar?
0,ya wan?
0,lols u ask em
0,lols wad the! thks
0,okay :d thks
0,frm pulling gate? i survived art :d
0,wheres my droid
0,ur papers with me!
0,just checked. dun have sia
0,when rahul send? ya ur <decimal> / <#> th graded task. and other shitz lols
0,so fast find him? if he aggro i impatient how
0,i know! when is flyer
0,yea wat time
0,okay if i go time. if not u help me ask?
0,lols i busy now. chionging hmwk. how bout 2moro?
0,nxt time then
0,k give u at cca?
0,mr lee i will be going to the art room at <#> today
0,okay thks
0,hi i m still in singapore!
0,how awesomez
0,no wat color? iolist my slippers too
0,u put outside odac rm? go back alone?
0,as in u take bus back alone?
0,like me. somemore i waited at wrong bus stop for <#> mins
0,no rush. let ur body rest while u train ur mind
0,hahas dun too hardcore la. after tis week my cardio will b imba le
0,tis week ran so mch lols. excited to reach my peak soon
0,set. hardcore on hard core
0,sup how u going back
0,why so late de go hm
0,oh. i <decimal> end. wan go back 2gether?
0,nvm then. i helping out at open jse
0,went to eat wif parents wad.
0,ate le. where u. come my booth le
0,ya. 4h here le
0,near the canteen stairs at. concourse
0,thks okay
0,2moro come my room do?
0,not digital ar?
0,okay i bring red and blk markers
0,yea i will b kayaking rite?
0,i tot i gotta kayak cus not enough guys kayak
0,rly? as in the 3 odac teams?
0,'ok jus put me for anything then :
0,wat the! i will break it soon
0,comin back 2nite?
0,comin back 2nite?
0,oh kk
0,no one.
0,he left his things and went off. joel not coming 2nite
0,s <#> e
0,eating now?
0,wanna gym at 4?
0,'ng wei cheng truman <date> <#> <#> mariam walk2 star kayakingsmall sizeno medical conditionnot sure blood typericky ng thiam hockdad ( <#>
0,yea haha
0,aft effects of <#> kg bench press...
0,aching lolol
0,oh ya. sianz yest supposed to set pb. must be ivan too weak to spotden i no faith do la
0,kk
0,good morning
0,everyone in ur class handed up mindmap?
0,fk life. fk.help see if anyone nvr hand in
0,u free now?
0,okay
0,just come toilet pass me?
0,s <#>
0,hey man so are we doing arp together
0,know we did it?
0,nice. so physics?
0,'okayy its fineeeee :
0,mr lee i got smthing on on monday morning. sry that i can\
0,i mean friday
0,oh can it be earlier? like right after speech day
0,thks alot!
0,wheres my droid
0,whose lesson
0,sorry!
0,lols!
0,play play la lols. wad he say
0,thks!
0,okay
0,nth else. it\
0,okay its fine
0,yea okay thks a lot
0,i having speech day
0,i having speech day
0,bout 1 plus
0,kk
0,lols thks!
0,hahas thks
0,thks!
0,difficult!
0,good luck!
0,wth wat exam
0,serious? i hate chem. my worst subject now
0,not physics? eh hav u been training
0,lols tts the pinky bro i knew! i also suck at all ... sianz when cca start
0,i went yest! lols this thursday mayb?
0,yea but need chiong. i 3pm got pe
0,bout 1
0,yea set! excited alr
0,where izzit? no swimming though!
0,cannot. my hands don\
0,okay see you
0,eh the guards diff le. u wan cone hostel gym?
0,"lols okay clementi then, sohjie probably not going. who else going. i 1 end e"
0,lols he got chinese. okay set cya
0,lols jus dao amap
0,eating now?
0,where u? i nid leave asap got pe at 3
0,kk
0,yea dulan go back le foo say those get gold for napfa can go! waste time!
0,lols wat the?! eh nxt time u schedule training program for me.lighter weights!
0,bojio! lols ur new place condo?
0,hahas chem? or physics
0,oh i go take a look tonight
0,yea. hey i can\
0,oh got chiobu? when u planning house warming
0,i ask joel. is it very time consuming
0,wth prank! eh set jio me go ur new hse
0,yuquan asked if we still wan samc
0,he won\
0,4 ppl only. he already asking me to do stuff le!
0,think of a plan
0,yea but if my exam period i cant
0,so we continue?
0,kk
0,eh joel and i continuing
0,as in still doing samc lo
0,u tell him? i no have his number le
0,we where got 5 ppl
0,eh can sign us up? yuquan say by tmr le
0,the email frm clifton soh got say
0,wtf yuquan dam flee. keep commanding us to do. he say go find 1 moreperson to join ==
0,keep asking me to inform billy and ask dillion if he wan join. fucker siaz
0,hey yuquan ask if u wanna join joel me billy and him for samc?
0,nvm i asked. if dillon nvr reply den we dun do
0,okay do we sign u up den
0,dillon said okay. so sign up billy u me yq dillon lo
0,hey billy! did yuquan tell u bout the samc? are u doing with us? nidto sign up soon
