message,label
"This is the 2nd time we have tried 2 contact u. u have won the price of 750 pounds. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate",1
Urgent! we try to contact u. Drawing today shows that you have won a â£800 prize guaranteed. call 09050001808 of land line. call m95. only valid12h.,1
urgent! your mobile number has been assigned with a price of £2000 guaranteed. phone 09058094455 of the landline. claim 3030. valid only 12 hours,1
important message. this is a final contact attempt. You have important messages waiting for our customer claims dept. expires 13/4/04. call 0871707382 now!,1
your 2003 statement of account indicates 800 points s. i. m. not repaid. Call 08715203694 ID code: 40533 expires on 31/10/04,1
free entry in our weekly contest £250 just send the word win to 80086 now. 18 t&c www.txttowin.co.uk,1
wow! boys r back. take this tour 2007 uk. win vip tickets & pre-book with vip club. txt club at 81303. trackmark ltd info@vipclub4u.,1
want to deliver a new nokia 3510i color phone tomorrow? with 200 free minutes to any mobile phone + 100 free text + free camcorder answer or call 8000930705,1
"cmon babe, make me horny, *turn* me on! txt me your fantasy now babe -) in hot, sticky and need you now. all answers cost £1,50. 2 Cancel send stop",1
"I'd love to have a chat, why don't you tell me what you look like and what you're in sexy?",1
"bored dating speed? try speedchat, txt speedchat at 80155, if you don't like em txt swap and get a new chat! chat80155 pobox36504w45wq 150p/msg rcd 16",1
8007 25p 4 children's moon alfie in the song of necessity in ur mob. say ur m8s. txt charity tone to 8007 for nokias or poly charity for cops :zed 08701417012 benefit 2 charity,1
collect Valentine's weekend to Paris inc flight & hotel + 200 € guaranteed prize! text: Paris to no: 69101. www.rtf.sphosting.com,1
"Hi, it's Mandy Sullivan calling hotmix fm... you are chosen to receive â £5000.00 in our prize of the draw..... please call 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",1
I want to tell you my deepest darkest fantasies.Call me at 09094646631 only 60p/min. to stop texts call 08712460324 (Natrate),1
5p 4 children's moon alfie in the song of necessity in ur mob. say ur m8s. txt charity tone to 8007 for nokias or poly charity for cops: zed 08701417012 benefit 2 charity.,1
annoyed housewives! cat n date now! 0871750.77.11! bt-national rate 10p/min only from landlines!,1
"urgent! you have won a 1 week free membership in our $100,000 jackpot! txt word: claim no: 81010 t&c www.dbuk.net lccltd pobox 4403ldnw1a7rw18",1
"You will be contacted by our dating service from someone you know! to find out who it is, call from a landline 09050000928. pobox45w2tg150p",1
Congratulations! nokia 3650 video camera phone is your call 09066382422 calls cost 150ppm ave call 3mins vary from mobile phones 16+ close 300603 to bcm4284 ldn wc1n3xx,1
Tone club: their submarines have expired 2 re-sub response monoc 4 monkeys or polyc 4 cops 1 weekly @ 150p per week txt stop 2 stop this free current msg 0871212025016,1
"store up to u drop, are you either 10k, 5k, 500 cash or 100 travel voucher, call now, 09064011000. ntt po box cr01327bt fixed line cost 150ppm mobile vary",1
wkly q! win a top sony dvd player if u say which country he liverpool played in the middle of the week? txt ansr at 82277. â£1.50 sp:tyrone,1
"Welcome to select, an o2 service with additional benefits.You can now call our specially trained mobile advisors for free by calling 402.",1
flowerberg -message center +447797706009 Why wait? apply for your future http://careers. flowerberg.com,1
Important information 4 user orange 0789xxxxxxxx. today is your lucky day! 2Find out why log in at http://www.urawinner.com there is a fantastic surprise waiting for you!,1
hi 07734396839 ibh customer loyalty offer: the new mobile nokia6600 of just â€TM10 in txtauction!txt word:start to no.81151 and get yours now!4t&,1
500 msgs free text. just text ok to 80488 and we will credit your account,1
Free 1 week entry 2 textpod 4 a chance 2 win 40gb ipod or â £ 250 bar each wk. txt pod to 84128 ts&cs www.textpod.net custcare 08712405020.,1
"u can earn â£100 of the musical gift vouchers every week from now on txt the word draw at 87066 tscs www.ldew.com spillgame,1winaweek, age16.150ppermess subscription",1
"all the last of stereophonics, marley, dizzying racal, libertines and the strokes! win nookii games with flirt!! clickieob wap bookmarks or text wap to 82468",1
camera - you are given a sipix digital camera! call 09061221066 from landline. delivery within 28 days,1
you are chosen to receive a price â£350! pls call claim number 09066364311 to collect your price you are selected to receive as an estimated mobile customer.,1
"Free-message: jamster! get the crazy frog sound now! for poly Mad1 text, for real Mad2 text to 88888. 6 crazy sounds for just 3 gbp / week! 16+only! t&c apply",1
Today's vodafone numbers ending with 0089 (my last four digits) are selected to receive a prize of 350 pounds if your number matches please call 09063442151 to claim your prize of 350 pounds,1
sms auction - a brand new nokia 7250 is up to 4 auction today! Auction is free to join 2 & participate! txt nokia to 86021 now!,1
"all the latest stereophonic, marley, race dizzee, libertines and blows! win nookii games with flirt!! click on themob wap book or text wap to 82468",1
"your 500 free text messages are valid until December 31, 2005.",1
<forwarded from 21870000>hi - this is your mailbox messaging sms alarm. You have 4 messages. You have 21 hits. Please call back to 09056242159 to retrieve your messages and hits.,1
Welcome! please answer to start with your age and gender. e.g. 24m,1
Your 2003 account statement shows 800 unredeemed s. i. m. Points. Call 08715203694 Identifier: 40533 runs from 31.10.04,1
"ur balance is now â £ 600. next question: complete the landmark, large, a. bob, b. barry or c. ben ?. text a, b or c to 83738. good luck!",1
Private! your 2003 account for 07815296484 shows 800 unretrieved points s.i.m. called 08718738001 ID code 41782 expires on 18/11/04,1
splashmobile: choose from 1000s of gr8 tones per wk! this is a subscription service with weekly tones costs 300p. u have a credit - kick back and enjoy,1
"44905000301 You have won a â £2,000 prize! to claim, call 09050000301.",1
Guess what! Someone you know secretly you! Want to know who it is? Call us on 09065394514 from fixedline datebox1282essexcm61xn 150p/min 18,1
"Congratulations on 500 CD coupons or 125 guaranteed gifts & free entry 2,100 wkly draw music txt at 87066 tncs www.ldew.com1win150ppmx3age16",1
"I repeat, just send the word ok to your mobile phone and send",1
"freemsg hey there wanted has been 3 weeks now and there is no word back! I would like some fun for you still? tb ok! xxx std chgs to send, â€1.50 to rcv",1
hard live 121 chat just 60p/min. choose your girl and connect live. call 09094646899 now! chat cheap uk's biggest live service. vu bcm1896wc1n3xx,1
You will receive this week the triple echo ringtone shortly. Enjoy it!,1
We have tried to contact your answer to our offer of 750 minutes 150 text and a new video phone 08002988890 now or answer for free delivery tomorrow,1
want flat 2nite? want real dogging locations sent directly to ur mobile? join the uk largest dogging network. txt park to 69696 now! nyt. ec2a. 3lp â£1.50/msg,1
"tddnewsletter@emc1.co.uk (more games everyday drawing) dear Helen, dozens of free games - with great prices..",1
Please call the 08712402972 immediately as there is an urgent message waiting for you,1
"Free 4 star Ibiza holiday or â £ 10,000 cash needs your urgent collection. 09066364349 now from the landline not to lose! box434sk38wp150ppm18+",1
ur cash balance is currently 500 pounds - to maximize ur cash-in now send go to 86688 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,1
Congratulations ur awarded 500 cd vouchers or 125gift guaranteed & free admission 2 100 wkly draw txt music to 87066,1
life has never been so much fun and great until you came in. you really made it special for me. I won't forget you! enjoy @ one gbp/sms,1
win an annual supply of cds 4 a shop of u choice worth 500 € and enter our â€ ¢ 100 txt weekly draw music at 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,1
"fray your mafia with a Halloween collection of a logo & pic message plus a free eerie tone, txt card frayed at 8007 zed 08701417012150p by logo/pic",1
"win! as a valued network client, you have been selected to receive a reward of £900! to collect call 09061701444. valid 24 hours only. acl03530150pm",1
"mila, age23, blonde, new in uk. I see sex with boys uk. if you like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free.",1
"This is the 2nd time we have tried 2 contact u. u have won the price of 750 pounds. 2 claim is easy, call 08718726970 now! only 10p per min. bt-national-rate",1
Please contact: http://www.e-tlp.co.uk/reward. ts&cs.,1
"We know someone you know who fantasizes you. Call 09058097218 to find out who. pobox 6, ls15hb 150p",1
This is the second attempt to contact u!u have won â€ ¢ 1000call 09071512432 b4 300603t&csbcm4235wc1n3xx. callcost150ppmmobilesvary. maxâ€7. 50,1
Get a brand new phone by using an agent of the Mafia! plus loads more goodies! for more info just text mat to 87021.,1
"free msg. sorry, a service that ordered from 81303 could not be delivered as you do not have enough credit. please reload to receive the service.",1
"pdate_now - double minutes and 1000 txts on orange prices. last motorola, sonyericsson & nokia & bluetooth free! call mobileupd8 on 08000839402 or call2optout/!yhl",1
You are a winner or have been specially selected 2 receive â€1000 or a 4 * vacation (inc flights) speak with a live operator 2 claim 0871277810910p/min (18+),1
"449050000301 you have won a price of €2,000! to claim, call 09050000301.",1
"u have a secret admirer who searches 2 make contact with u-find out who they r*reveal, who thinks ur so special call on 09058094599",1
free>ringtone! answers real or poly eg real1 1. pushbutton 2. of whichcha 3. babygoodby 4. golddigger 5. webeburnin 1st free tone and 6 more when u join for â£3/wk,1
"hot fantasies live call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call",1
"free-message: jamster! get the crazy frog sound now! for poly text mad1, for the real text mad2 to 88888. 6 crazy sounds for only 3 gbp/week! 16+only!",1
Urgent is our 2nd attempt to contact u. your price â£900 from yesterday is still waiting for collection. to claim phone now 09061702893. acl03530150pm,1
"spy to your crowd with a halloween collection of a logo & image message plus a strange tone for free, txt ghost card at 8007 zed 087014170121150p per logo/pic",1
You are being scammed! get your mobile content from www.clubmoby.com called 08717509990 poly/true/pix/ringtons/games six downloads for just 3,1
"Dear voucher holder, to claim this offer of weeks, at pc please go to http://www.e-tlp.co.uk/expressoffer ts&cs apply. to stop texts, txt stop to 80062",1
we have tried to contact you re our offer new video phone 750 at any time any network mins half price rental camcorder phone 08000930705 or response to delivery sea,1
Have you ever thought about living a good life with a perfect couple? just txt back name and age to join the mobile community. (100p/sms),1
goldviking (29/m) invites you to be his friend. answers yes-762 or no-762 see him: www.sms.ac/u/goldviking stop? send stop frnd to 62468,1
"smsservices. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 subscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",1
Your credits have been charged for http://www.bubbletext.com Your renewal spin is tgxxrz,1
"client upgrdcentre orange, you can now request the free update of your camera for your loyalty. Call now at 0207 153 9153. offer ends July 26th. application t&c. opt-out available",1
